Customer_ID,Age,Location,Income_Level,Total_Transactions,Avg_Transaction_Value,Max_Transaction_Value,Min_Transaction_Value,Total_Spent,Active_Days,Last_Transaction_Days_Ago,Loyalty_Points_Earned,Referral_Count,Cashback_Received,App_Usage_Frequency,Preferred_Payment_Method,Support_Tickets_Raised,Issue_Resolution_Time,Customer_Satisfaction_Score,LTV
cust_2025,56,Rural,Low,470,6595.774184791233,21999.737409116333,1901.637785353941,3100013.86685188,195,207,3101,31,3985.484482499429,Monthly,Debit Card,18,50.5309826278215,2,319310.6444439382
cust_2026,54,Urban,Low,489,8158.86662162735,11961.731999942296,3316.2553304782,3989685.777975774,76,24,2506,19,4339.504747786873,Monthly,Debit Card,18,61.625957390645446,6,409710.825423684
cust_2027,30,Urban,Low,181,15425.228212331136,53357.98435793953,2031.5366831715453,2791966.306431936,160,33,303,22,2380.3546024636285,Monthly,Credit Card,19,43.895869305014166,10,290812.4533419617
cust_2028,44,Urban,Middle,77,8652.435504311841,22419.95604311816,4171.18546901701,666237.5338320117,100,52,4774,39,3901.261767585857,Weekly,Credit Card,19,23.06115368300329,7,85121.12249940826
cust_2029,44,Urban,Low,374,18521.59493084169,68765.66295128802,6353.266195404952,6927076.504134792,116,63,4890,45,340.1654720271946,Monthly,Debit Card,12,5.092442670466196,6,712817.5676774656
cust_2030,26,Urban,Low,628,10069.328834396878,22750.1169772204,4626.632268129166,6323538.508001239,83,41,911,48,2222.7321137526937,Monthly,Debit Card,7,47.78730707038687,4,641864.4847432476
cust_2031,67,Suburban,Middle,957,6961.219766714672,22791.01230654567,2569.9795741449684,6661887.3167459415,312,62,2972,1,150.66337434820554,Monthly,Credit Card,10,29.66468564733844,7,679157.3999874201
cust_2032,47,Suburban,Low,67,19431.73394984805,67063.02159422231,6115.635321242335,1301926.1746398194,63,6,4019,18,4576.575326592971,Weekly,Credit Card,7,36.27672646563229,10,147742.3298006855
cust_2033,17,Rural,High,525,8521.379702522958,32057.68264462646,1440.0984595291245,4473724.343824553,132,72,2761,25,4792.0689097646045,Daily,UPI,11,41.06451168932909,6,458998.39992757305
cust_2034,62,Urban,Low,92,4631.185675048972,18653.28558482525,792.7740149604157,426069.0821045054,248,240,605,35,419.6953014408139,Daily,UPI,16,55.5684518626539,6,53107.06055973013
cust_2035,29,Rural,Low,758,3562.239287642763,5505.108959413647,1029.5873128314329,2700177.380033214,131,117,1038,13,2663.1332220388026,Monthly,UPI,7,39.11180631551768,2,274062.171392302
cust_2036,35,Suburban,Low,779,19903.67470330823,96751.18490524232,8920.366953591962,15504962.59387711,158,179,406,6,1625.6980316843456,Weekly,UPI,20,38.34598168907151,2,1553095.4103718689
cust_2037,37,Suburban,High,651,15062.223985645694,65890.9288458062,2200.402211999162,9805507.814655349,216,58,1071,15,1712.6714233143905,Weekly,Debit Card,2,35.16942184444419,6,989336.4457538776
cust_2038,26,Suburban,High,853,8179.109351129064,26576.17660340051,4084.271460445831,6976780.276513091,326,47,4209,9,2253.500306877424,Daily,Debit Card,6,31.3634389152158,1,706869.2774978705
cust_2039,42,Urban,High,244,16529.00322361528,75395.98180469502,7444.082926888495,4033076.786562129,34,29,4621,42,625.3298262727536,Daily,UPI,12,45.23369617985788,8,424437.0137430765
cust_2040,18,Urban,High,341,10940.654528994555,27676.922461696213,2812.005409766966,3730763.194387144,332,65,4917,21,903.8509939195632,Weekly,Debit Card,17,2.732366177417312,9,393558.3939417546
cust_2041,32,Suburban,Middle,903,6354.617576929117,7226.129270883609,1278.8498351634123,5738219.671966992,298,234,4443,25,2886.843300639724,Monthly,Credit Card,9,52.34799304799261,8,591764.5455463794
cust_2042,59,Rural,High,785,14870.282316631829,58114.929862859804,6971.165123641352,11673171.618555984,279,334,1452,4,93.7795471874414,Weekly,Credit Card,5,23.34146442673859,10,1180574.272082005
cust_2043,43,Rural,High,304,14920.435830274206,71220.85921555923,2227.3920063731816,4535812.492403358,296,69,2453,11,2999.0051100710034,Daily,UPI,3,27.457257486579824,6,464087.7466853003
cust_2044,44,Suburban,High,398,10008.382891390858,16487.996674666374,2391.162548339647,3983336.390773562,15,237,2987,23,1594.5859389333466,Weekly,Debit Card,12,44.609748826434426,10,415810.3461078896
cust_2045,36,Rural,High,703,912.7152237063724,3263.4094380652514,121.90675354160626,641638.8022655799,115,87,2789,23,4161.032074020008,Monthly,Credit Card,14,18.563684156072224,1,70961.36418954798
cust_2046,62,Suburban,Middle,448,1549.6795066076156,6591.875192582437,745.9923327498954,694256.4189602118,57,25,3669,14,3000.0325386434192,Monthly,Debit Card,16,47.77319945630519,8,84663.62562669948
cust_2047,31,Rural,Low,97,15777.102085235412,72894.44315594368,5475.430333097821,1530378.902267835,142,195,200,23,3540.45600356086,Daily,Credit Card,12,10.065679626656216,2,155967.6622250031
cust_2048,52,Suburban,Low,331,16471.292756004383,34690.371458196736,3862.0546140107344,5451997.902237451,207,167,782,23,572.1259061897266,Weekly,Debit Card,14,47.112734267727646,4,552777.7272706502
cust_2049,35,Rural,High,205,13569.012074057871,20556.17452958142,2852.114966250012,2781647.475181864,140,23,2760,41,1329.3118234084427,Weekly,Credit Card,5,51.92447714378032,1,288120.09160648216
cust_2050,21,Urban,High,449,16782.980822599482,33421.63565483513,4659.588487043327,7535558.389347168,107,67,4921,25,4983.348044860183,Monthly,Credit Card,18,50.66788522914945,1,764406.1649122867
cust_2051,34,Suburban,High,418,14392.554532448665,47652.11542422323,1965.323338612568,6016087.794563542,291,156,3713,33,2168.261234546119,Weekly,Credit Card,11,55.96658363844686,5,616250.6488390812
cust_2052,20,Suburban,Low,649,17939.723063973233,83866.64503428046,8175.841712639086,11642880.268518629,78,78,938,17,1794.3260266210482,Monthly,UPI,19,37.69840100423025,6,1172966.8638385525
cust_2053,18,Rural,Low,77,3016.461469539473,10045.248785968332,918.1389310754844,232267.53315453944,2,82,3116,42,4369.276794886371,Monthly,Debit Card,19,62.398448506007554,9,40474.11491801076
cust_2054,16,Suburban,High,896,7760.953151254201,36309.50448198865,3027.076345417181,6953814.023523764,274,42,3617,36,165.37304431567424,Weekly,UPI,6,17.582187628719993,3,709132.7158302185
cust_2055,53,Suburban,Low,549,9287.574769877476,37894.68050230192,1797.130269741741,5098878.548662734,35,29,2420,5,2673.866808380598,Daily,Debit Card,8,28.21726109512043,2,515890.9214620832
cust_2056,30,Suburban,Middle,798,5960.2992572166895,20226.62037243944,1797.0284638923808,4756318.807258918,265,104,763,44,1051.2860689296217,Weekly,Credit Card,10,68.91178839078886,2,483032.237691427
cust_2057,49,Urban,High,425,14510.075298507389,15775.26734173188,2676.1578228807884,6166782.001865639,218,172,2894,24,1840.763957268816,Weekly,Wallet Balance,15,57.0144724379248,8,631945.8182079296
cust_2058,50,Urban,High,429,18249.65186565592,42563.7191001583,7782.3422290706,7829100.650366386,67,34,1254,16,998.88535935164,Daily,UPI,6,53.7261678874889,9,795518.6223569628
cust_2059,64,Rural,Middle,485,8255.519163392833,10152.953066553957,3385.6709965961904,4003926.794245524,69,68,4619,15,189.11379774353864,Weekly,Credit Card,13,51.49589307174516,8,419036.1225256807
cust_2060,40,Urban,Middle,815,18831.42387231336,43104.55302279615,2999.486701553095,15347610.455935383,224,249,1798,28,2082.560669842783,Monthly,UPI,0,8.84482604251852,3,1543115.765258617
cust_2061,39,Rural,Low,135,10340.210453809692,12918.37641093144,1342.1878589297826,1395928.4112643085,361,92,4966,0,3946.015105975448,Weekly,Wallet Balance,19,68.4951145824311,10,157551.83357344315
cust_2062,27,Urban,Middle,654,10455.087380052862,17473.205360929853,4492.328297618888,6837627.1465545725,294,16,1269,44,4759.772163134455,Monthly,Debit Card,16,21.76659824437281,10,698320.82857389
cust_2063,33,Rural,High,254,12008.388618148352,31735.09294710504,1727.5167223247513,3050130.7090096814,326,358,4193,41,3119.2648730500614,Daily,Debit Card,5,11.250488277581244,8,323939.43846444314
cust_2064,30,Urban,Low,560,5373.937991735314,16441.772771124357,1716.4013598387887,3009405.275371776,203,14,2840,44,1944.1854617636072,Weekly,Wallet Balance,1,2.3223935146303143,10,320048.4348062958
cust_2065,59,Urban,Middle,255,7673.376777509389,14338.21673101169,2407.866645679179,1956711.0782648944,81,357,712,19,3849.276367736511,Weekly,Wallet Balance,8,28.45959776391141,6,203070.4696426212
cust_2066,31,Rural,Low,646,11069.216683181035,43505.44767599533,2005.49441420654,7150713.97733495,66,60,673,25,2526.1199171461044,Daily,Debit Card,15,48.75501298816635,6,723654.337774922
cust_2067,42,Suburban,Low,802,18840.2378826095,63330.67753641534,6340.542384536373,15109870.78185282,297,171,4604,20,1838.101399453308,Daily,Wallet Balance,19,28.81695771270221,9,1530276.0274855553
cust_2068,23,Suburban,Low,720,12857.424643319817,48434.46022536688,3871.397341937085,9257345.743190268,280,254,941,49,895.4484627648734,Monthly,Credit Card,10,58.42102279552462,8,940068.8500876444
cust_2069,61,Urban,Low,499,6668.999992195303,26216.257278167137,2025.2131672324888,3327830.9961054563,261,19,942,49,3980.649921685287,Daily,UPI,19,13.89134334315236,1,338576.774649703
cust_2070,40,Rural,Middle,613,219.2667805968877,856.8247101611303,53.47478038425422,134410.53650589217,277,87,4471,26,2502.128952585083,Monthly,UPI,5,13.05030249682746,7,30731.98917429668
cust_2071,32,Suburban,High,484,19633.496342098813,93159.67584008806,8547.863236410465,9502612.229575826,6,80,3743,35,4819.018706555315,Daily,UPI,20,19.909525834863103,6,964837.713604305
cust_2072,44,Rural,High,46,9864.761310789723,19225.24919932584,1319.3943168198762,453779.02029632736,132,12,1916,34,4009.5480017436,Monthly,UPI,12,4.853669089394775,5,55605.12802876093
cust_2073,68,Suburban,Middle,443,18770.518215032112,39054.363603368765,5170.324585173751,8315339.569259225,265,72,3836,15,2100.080595711385,Daily,UPI,11,60.57309645755927,3,842655.9166280668
cust_2074,23,Rural,High,582,10991.411224362706,15133.02192910588,2241.440496597288,6397001.332579095,325,61,2428,28,3704.250204337286,Monthly,UPI,14,10.58141956046106,1,646504.0081557409
cust_2075,30,Urban,Low,648,12113.242555843552,40825.811687230576,5322.235364968768,7849381.176186621,68,60,3374,6,2266.957464260355,Monthly,Debit Card,5,27.98407545921729,8,799152.638886532
cust_2076,42,Rural,Low,792,14241.125995520402,36752.67241901853,2706.2724125620944,11278971.788452158,126,260,1189,6,399.32864207132326,Weekly,Debit Card,19,33.871112766695816,3,1133675.5145241802
cust_2077,61,Suburban,Low,579,6426.304915951468,19181.206140450908,2614.28464933023,3720830.5463359,315,89,4856,33,2583.405257791094,Monthly,UPI,19,17.677772513430284,7,390803.35200469446
cust_2078,65,Urban,Middle,4,13982.68937389394,23480.932142848666,4818.520457544105,55930.75749557576,171,54,2953,47,4328.643097670748,Weekly,UPI,15,63.804364048040334,6,20034.7542007222
cust_2079,67,Rural,Low,736,10540.57027792916,37906.431020961056,4742.372293905236,7757859.724555862,336,39,2313,4,4277.206592585082,Weekly,Wallet Balance,20,53.238900207116295,2,780673.3691592937
cust_2080,22,Suburban,Low,1,13452.874192154308,46763.23251691564,4540.581503287633,13452.874192154308,29,38,3624,7,2874.834568199873,Daily,Wallet Balance,19,2.998227889426447,2,9855.870135115494
cust_2081,18,Urban,Middle,290,16718.306885587703,34425.29611748361,5393.221254385082,4848308.996820434,176,32,1252,7,1900.1176820742496,Weekly,Wallet Balance,8,32.14469391078084,3,490084.8408410063
cust_2082,44,Rural,Low,109,3692.740314136959,10567.392216571216,1552.6199613155995,402508.69424092857,307,55,1909,42,50.50301155185899,Monthly,UPI,9,10.782065191725716,3,51243.61791831693
cust_2083,59,Suburban,Low,777,12274.882697611836,56184.63914413616,3989.270427865162,9537583.856044397,292,106,2246,28,1557.0488946975636,Daily,Wallet Balance,5,46.36527249875805,2,962271.861157091
cust_2084,68,Rural,High,575,1051.7054589106333,4305.678086360816,460.45434337463615,604730.6388736141,332,27,2674,9,4949.042886538671,Monthly,UPI,12,36.021466221286715,8,72246.54244409208
cust_2085,39,Rural,Middle,460,2051.280628091248,3913.3829403654463,245.5941104743526,943589.0889219736,105,200,3324,0,3632.455166464972,Weekly,Debit Card,4,58.40422576448129,1,100190.6813089649
cust_2086,18,Urban,Low,266,13495.138772354385,60936.21155331114,4022.360272539334,3589706.9134462657,45,154,2602,37,3587.942819125314,Weekly,Credit Card,14,49.57438459630652,3,369080.7199350639
cust_2087,35,Urban,Low,138,1428.043659648306,1812.547119275143,607.0279511364595,197070.0250314662,101,80,154,27,3805.416951658805,Weekly,Debit Card,11,59.115665002416506,1,21812.294027317217
cust_2088,61,Suburban,Low,434,11911.202018481335,31632.749104506587,5233.139661987947,5169461.676020901,226,3,2847,6,3100.5669167097217,Weekly,UPI,8,63.21955343959411,4,525689.8841437353
cust_2089,30,Urban,Low,44,4408.051847041195,5820.7130505527375,1911.4289234737205,193954.2812698126,104,137,2674,16,2929.29328587504,Monthly,UPI,4,13.825386630908094,1,25878.78148404374
cust_2090,40,Suburban,High,886,6088.655721949843,28597.543888913144,2080.813484152002,5394548.96964756,262,75,3865,47,2268.0962768120726,Monthly,Debit Card,11,42.43260432031855,1,551750.8488263501
cust_2091,45,Rural,High,510,2601.4336779270534,3024.9724896251623,1294.443577527751,1326731.175742797,253,71,4053,45,2219.669968348435,Daily,Debit Card,14,12.302118122092672,4,148169.28259010552
cust_2092,29,Rural,High,944,4980.863048595057,7994.091857964952,859.4704480876684,4701934.7178737335,165,177,3641,23,4354.242277185994,Daily,Wallet Balance,11,18.277760295865697,6,483598.3506487804
cust_2093,22,Suburban,High,983,16427.622778538367,76555.34687710556,2789.131599867969,16148353.191303214,292,3,2379,34,1967.2813084839024,Monthly,Wallet Balance,11,17.1480791652269,6,1628009.6784760796
cust_2094,32,Rural,Middle,262,12781.179328074486,42543.824354812285,1445.9229284573537,3348668.9839555155,212,22,4503,8,4201.458920338609,Monthly,Credit Card,18,26.07063700984635,4,346572.1689353823
cust_2095,59,Urban,Low,728,18995.698296309965,79416.3017514392,9416.830035021014,13828868.359713657,144,291,1527,41,4188.6721281246855,Weekly,Wallet Balance,14,56.93868823747952,7,1394946.4999073034
cust_2096,35,Rural,High,633,984.409658521568,1049.0135515886038,235.4788654527091,623131.3138441526,236,76,625,2,3854.490996707555,Weekly,Wallet Balance,9,23.53316111730915,8,69835.88588606149
cust_2097,51,Urban,Low,152,15850.315823709532,42421.47273755597,6416.551350557894,2409248.0052038487,22,22,685,43,188.21199931723092,Daily,Wallet Balance,2,53.902800804104125,2,248500.69452072628
cust_2098,24,Suburban,Middle,213,13984.552893755696,69053.79960837658,1732.4641003001254,2978709.7663699635,69,38,1465,3,739.8612220180989,Daily,Credit Card,11,1.0575046572255222,9,309731.0460259873
cust_2099,53,Suburban,Low,234,5225.2371808987455,17344.005748957767,1146.8101975648851,1222705.5003303064,69,17,2463,31,1573.525710932575,Daily,Wallet Balance,11,42.081746023834654,5,134509.78717756434
cust_2100,63,Rural,Low,863,14586.042389183584,64160.0790766961,5098.389745304566,12587754.581865432,246,75,3471,43,4237.666711297408,Monthly,Wallet Balance,17,20.965331555634112,6,1273898.6248308946
cust_2101,37,Rural,High,623,14333.805512793258,69579.70208018793,4442.218885068055,8929960.8344702,63,92,4236,12,4366.296906780829,Daily,Debit Card,7,53.67356544963408,1,901484.9349936296
cust_2102,69,Urban,High,954,9192.31060914429,34380.73116426538,1683.105600029446,8769464.321123652,237,2,869,23,207.7864717774608,Monthly,Debit Card,10,71.3679122599795,4,884880.5388764766
cust_2103,68,Urban,Middle,361,13775.905980885642,31829.53172792329,3921.13482531584,4973102.059099717,331,179,3077,6,1623.6227656429942,Monthly,Wallet Balance,6,38.792608049821325,7,510252.3945271503
cust_2104,68,Rural,Low,320,8897.172251271155,19880.08845985913,1276.8580729351925,2847095.1204067697,363,121,3813,18,4251.9210231903535,Daily,Debit Card,18,38.83760742815239,6,298009.5515290818
cust_2105,17,Rural,High,222,6717.556465196864,8632.79651360903,2130.012133997463,1491297.535273704,19,3,1931,26,1248.4662451761913,Monthly,UPI,14,70.18354575339525,2,156967.5204047823
cust_2106,39,Suburban,High,952,9335.154297134954,25308.42860208172,1295.500761195896,8887066.890872477,231,192,904,49,4880.016532985659,Monthly,Debit Card,19,26.505211385127502,7,899974.6808207548
cust_2107,23,Suburban,High,738,17903.638335040898,83458.84246711523,6344.587208133796,13212885.091260182,229,45,1850,26,2446.518832880137,Daily,Credit Card,13,29.136616034182456,9,1335365.2497095782
cust_2108,26,Suburban,Middle,210,7697.830019275761,22418.0032133676,1248.149493234709,1616544.3040479098,358,63,2022,17,4686.56344699205,Daily,Wallet Balance,9,50.45992795503313,9,174055.14868129496
cust_2109,28,Rural,Low,396,8079.72666735871,37522.086144076326,2576.094455973136,3199571.7602740494,127,43,1242,29,2144.131971826315,Daily,UPI,15,36.01754263548122,3,327269.1100414918
cust_2110,32,Rural,High,931,12171.980520164783,51956.92329402046,1845.8598118399427,11332113.864273414,146,9,2626,27,1618.9946354381495,Daily,Debit Card,17,55.59059167092147,6,1146353.8891096225
cust_2111,23,Rural,Low,583,15062.459513918093,74359.57370611705,3920.519824984625,8781413.896614248,329,277,2711,28,1812.050876044264,Weekly,UPI,14,30.206645346598908,1,886457.3642234027
cust_2112,36,Suburban,Middle,489,14695.070997620018,70400.86880367354,3537.58291169774,7185889.717836189,114,68,1294,8,4421.5029126533655,Weekly,UPI,16,49.91297398996402,4,723766.2203272922
cust_2113,33,Rural,Low,872,405.7766150619634,1552.4741731188935,163.35117085615371,353837.2083340321,243,76,2785,38,1653.4469314416633,Weekly,Wallet Balance,16,55.67830643930842,5,48926.99736768238
cust_2114,45,Urban,High,601,13751.432507046877,61673.37538483673,4901.899683512764,8264610.936735172,145,15,4158,38,3346.731107298552,Daily,UPI,11,46.640560865149446,9,845903.728119868
cust_2115,33,Rural,Low,774,9016.575421497548,35996.971493132965,4281.390352472049,6978829.376239102,41,56,863,20,2349.2134106229228,Weekly,Credit Card,0,15.355175189145138,3,703434.3309185988
cust_2116,61,Rural,Low,961,10486.558451413604,39991.30922021088,4915.72382061098,10077582.671808474,161,47,1556,44,4708.3559436342375,Daily,UPI,13,37.65293374797616,9,1021916.0892090304
